,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries,Parallel_Entries,Parallel_Voice,Count_Non_Overlaps
32,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,245.0,"['31/3.5', '32/3.0', '34/4.0', '38/4.0', '45/1.0']","['m3', 'd-8', 'm13', 'M-13']","[245.0, 252.0, 270.0, 302.0, 352.0]","[('2', '2', '-2', '-2'), ('-2', '2', '-2', '-2'), ('3', '2', '-2', '-2'), ('5', '2', '-2', '-2'), ('-3', '2', '-2', '-2')]","[7.0, 18.0, 32.0, 50.0]","['Tenor', 'Altus', 'Quintus', 'Cantus', 'Tenor']",FUGA,5,True,0.0,,4
33,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,250.0,"['32/2.0', '33/3.0', '35/1.0']","['M2', 'P-5']","[250.0, 260.0, 272.0]","[('2', '-2', '-2', '2'), ('4', '-2', '-2', '2'), ('8', '-2', '-2', '2'), ('3', '-2', '-2', '2'), ('5', '-2', '-2', '2')]","[10.0, 12.0]","['Tenor', 'Altus', 'Quintus']",FUGA,3,True,0.0,,2
34,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,254.0,"['32/4.0', '36/3.0', '38/4.0']","['M-2', 'M-2']","[254.0, 284.0, 302.0]","[('-2', '2', '2', '-5'), ('2', '2', '2', '-5'), ('-3', '2', '2', '-5'), ('3', '2', '2', '-5')]","[30.0, 18.0]","['Bassus', 'Bassus', 'Bassus']",FUGA,3,True,0.0,,2
35,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,257.0,"['33/1.5', '41/2.0']",['M6'],"[257.0, 322.0]","[('-2', '2', '-3', '-2'), ('2', '2', '-3', '-2'), ('3', '2', '-3', '-2')]",[65.0],"['Quintus', 'Altus']",FUGA,2,True,0.0,,1
36,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,258.0,"['33/2.0', '42/1.0']",['M-7'],"[258.0, 328.0]","[('4', '-3', '-2', '-3'), ('2', '-3', '-2', '-3')]",[70.0],"['Quintus', 'Bassus']",FUGA,2,True,0.0,,1
37,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,262.0,"['33/4.0', '40/2.0']",['M-2'],"[262.0, 314.0]","[('2', '2', '-2', '-5'), ('5', '2', '-2', '-5'), ('-3', '2', '-2', '-5')]",[52.0],"['Bassus', 'Bassus']",FUGA,2,True,0.0,,1
38,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,264.0,"['34/1.0', '40/3.0']",['m3'],"[264.0, 316.0]","[('2', '-2', '-5', '4')]",[52.0],"['Bassus', 'Bassus']",FUGA,2,False,0.0,,1
39,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,266.0,"['34/2.0', '41/1.0']",['m3'],"[266.0, 320.0]","[('-2', '-5', '4', '-3'), ('2', '-5', '4', '-3')]",[54.0],"['Bassus', 'Bassus']",FUGA,2,True,0.0,,1
40,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,272.0,"['35/1.0', '41/4.0']",['A-4'],"[272.0, 326.0]","[('2', '-3', '3', '-2'), ('4', '-3', '3', '-2'), ('-2', '-3', '3', '-2')]",[54.0],"['Tenor', 'Quintus']",FUGA,2,True,0.0,,1
41,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,312.0,"['40/1.0', '44/1.0', '48/2.0', '48/3.0', '52/3.0', '54/1.0', '56/4.0', '57/1.0', '57/3.5', '57/4.0', '57/4.5', '61/4.0', '62/1.0', '62/3.0', '62/3.5', '63/1.0', '64/2.0', '64/3.0', '64/4.0', '68/1.5', '68/2.0', '68/3.5', '68/4.0', '73/3.0', '74/2.0']","['m-7', 'P-4', 'P4', 'P1', 'P1', 'P-5', 'P5', 'M-2', 'M-2', 'm-2', 'M-2', 'P5', 'P-5', 'P4', 'M2', 'M-2', 'M-2', 'm-2', 'P5', 'm2', 'm-2', 'M-2', 'P-4', 'P8']","[312.0, 344.0, 378.0, 380.0, 412.0, 424.0, 446.0, 448.0, 453.0, 454.0, 455.0, 486.0, 488.0, 492.0, 493.0, 496.0, 506.0, 508.0, 510.0, 537.0, 538.0, 541.0, 542.0, 588.0, 596.0]","[('3', '-2', '-2', '-2'), ('4', '-2', '-2', '-2'), ('2', '-2', '-2', '-2'), ('-2', '-2', '-2', '-2'), ('-5', '-2', '-2', '-2'), ('5', '-2', '-2', '-2'), ('-4', '-2', '-2', '-2')]","[32.0, 34.0, 2.0, 32.0, 12.0, 22.0, 2.0, 5.0, 1.0, 1.0, 31.0, 2.0, 4.0, 1.0, 3.0, 10.0, 2.0, 2.0, 27.0, 1.0, 3.0, 1.0, 46.0, 8.0]","['Cantus', 'Altus', 'Quintus', 'Quintus', 'Tenor', 'Quintus', 'Tenor', 'Tenor', 'Tenor', 'Tenor', 'Tenor', 'Tenor', 'Tenor', 'Quintus', 'Tenor', 'Quintus', 'Quintus', 'Quintus', 'Quintus', 'Tenor', 'Tenor', 'Tenor', 'Tenor', 'Quintus', 'Cantus']",FUGA,25,True,1.0,Quintus,22
42,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,320.0,"['41/1.0', '44/4.0']",['M10'],"[320.0, 350.0]","[('2', '2', '2', '-4'), ('-4', '2', '2', '-4')]",[30.0],"['Tenor', 'Cantus']",FUGA,2,True,0.0,,1
43,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,332.0,"['42/3.0', '43/4.0']",['m-7'],"[332.0, 342.0]","[('2', '-2', '3', '-2'), ('-3', '-2', '3', '-2')]",[10.0],"['Altus', 'Quintus']",FUGA,2,True,0.0,,1
44,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,340.0,"['43/3.0', '44/1.0']",['P-4'],"[340.0, 344.0]","[('2', '3', '-2', '-2'), ('-4', '3', '-2', '-2'), ('-2', '3', '-2', '-2'), ('-3', '3', '-2', '-2'), ('-5', '3', '-2', '-2')]",[4.0],"['Altus', 'Quintus']",FUGA,2,True,0.0,,1
45,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,360.0,"['46/1.0', '46/4.0']",['P-8'],"[360.0, 366.0]","[('-2', '-4', '8', '-2'), ('3', '-4', '8', '-2')]",[6.0],"['Tenor', 'Bassus']",FUGA,2,True,0.0,,0
46,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,374.0,"['47/4.0', '51/4.0', '52/3.0', '54/3.5', '58/2.0']","['M2', 'P1', 'M2', 'P1']","[374.0, 406.0, 412.0, 429.0, 458.0]","[('-2', '2', '2', '-5'), ('2', '2', '2', '-5'), ('-3', '2', '2', '-5'), ('3', '2', '2', '-5')]","[32.0, 6.0, 17.0, 29.0]","['Bassus', 'Tenor', 'Quintus', 'Tenor', 'Quintus']",FUGA,5,True,0.0,,4
47,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,408.0,"['52/1.0', '53/1.0']",['P1'],"[408.0, 416.0]","[('2', '2', '-5', '-2')]",[8.0],"['Tenor', 'Quintus']",FUGA,2,False,0.0,,1
48,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,411.0,"['52/2.5', '53/4.0']",['P1'],"[411.0, 422.0]","[('2', '-5', '-2', '-2')]",[11.0],"['Tenor', 'Quintus']",FUGA,2,False,0.0,,1
49,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,430.0,"['54/4.0', '58/3.0']",['P1'],"[430.0, 460.0]","[('2', '2', '-5', '5'), ('-3', '2', '-5', '5')]",[30.0],"['Tenor', 'Quintus']",FUGA,2,True,0.0,,1
50,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,431.0,"['54/4.5', '58/4.0']",['P1'],"[431.0, 462.0]","[('2', '-5', '5', '-2')]",[31.0],"['Tenor', 'Quintus']",FUGA,2,False,0.0,,1
51,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,432.0,"['55/1.0', '59/1.0']",['P1'],"[432.0, 464.0]","[('-3', '5', '-2', '2'), ('-5', '5', '-2', '2')]",[32.0],"['Tenor', 'Quintus']",FUGA,2,True,0.0,,1
52,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,456.0,"['58/1.0', '65/1.0']",['P1'],"[456.0, 512.0]","[('-2', '-2', '-2', '6')]",[56.0],"['Tenor', 'Quintus']",FUGA,2,False,0.0,,1
53,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,458.0,"['58/2.0', '65/3.0']",['P1'],"[458.0, 516.0]","[('-2', '-2', '6', '-2'), ('2', '-2', '6', '-2')]",[58.0],"['Tenor', 'Quintus']",FUGA,2,True,0.0,,1
54,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,460.0,"['58/3.0', '66/1.0']",['P1'],"[460.0, 520.0]","[('-2', '6', '-2', '-3')]",[60.0],"['Tenor', 'Quintus']",FUGA,2,False,0.0,,1
55,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,464.0,"['59/1.0', '67/1.0']",['P1'],"[464.0, 528.0]","[('5', '-2', '-3', '2'), ('4', '-2', '-3', '2'), ('2', '-2', '-3', '2'), ('6', '-2', '-3', '2'), ('3', '-2', '-3', '2')]",[64.0],"['Tenor', 'Quintus']",FUGA,2,True,0.0,,1
56,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,466.0,"['59/2.0', '67/3.0']",['P1'],"[466.0, 532.0]","[('-2', '-3', '2', '3'), ('2', '-3', '2', '3')]",[66.0],"['Tenor', 'Quintus']",FUGA,2,True,0.0,,1
57,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,469.0,"['59/3.5', '68/2.0']",['P1'],"[469.0, 538.0]","[('-2', '2', '3', '-2'), ('2', '2', '3', '-2'), ('-3', '2', '3', '-2')]",[69.0],"['Tenor', 'Quintus']",FUGA,2,True,0.0,,1
58,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,470.0,"['59/4.0', '66/2.0', '68/3.0']","['P4', 'P-4']","[470.0, 522.0, 540.0]","[('2', '3', '-2', '-2'), ('-4', '3', '-2', '-2'), ('-2', '3', '-2', '-2'), ('-3', '3', '-2', '-2'), ('-5', '3', '-2', '-2')]","[52.0, 18.0]","['Tenor', 'Tenor', 'Quintus']",FUGA,3,True,0.0,,2
59,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,524.0,"['66/3.0', '72/1.0', '76/3.0', '80/2.0', '81/1.0', '84/1.0', '89/3.0', '90/1.0']","['P5', 'P-8', 'P12', 'P-5', 'P-4', 'P-5', 'P11']","[524.0, 568.0, 624.0, 668.0, 676.0, 712.0, 780.0, 784.0]","[('2', '-2', '-2', '2'), ('4', '-2', '-2', '2'), ('8', '-2', '-2', '2'), ('3', '-2', '-2', '2'), ('5', '-2', '-2', '2')]","[44.0, 56.0, 44.0, 8.0, 36.0, 68.0, 4.0]","['Tenor', 'Altus', 'Tenor', 'Cantus', 'Altus', 'Quintus', 'Tenor', 'Cantus']",FUGA,8,True,0.0,,6
60,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,530.0,"['67/2.0', '67/3.0', '67/3.5', '67/4.0', '74/2.0']","['M-2', 'M2', 'm2', 'P5']","[530.0, 532.0, 533.0, 534.0, 596.0]","[('-2', '2', '2', '2'), ('2', '2', '2', '2'), ('-3', '2', '2', '2'), ('3', '2', '2', '2')]","[2.0, 1.0, 1.0, 62.0]","['Tenor', 'Tenor', 'Tenor', 'Tenor', 'Altus']",FUGA,5,True,0.0,,4
61,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,535.0,"['67/4.5', '75/1.0', '75/1.5', '79/1.0', '80/2.0']","['M2', 'P-4', 'P4', 'M-2']","[535.0, 604.0, 606.0, 652.0, 668.0]","[('-3', '2', '2', '-2'), ('4', '2', '2', '-2'), ('2', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-5', '2', '2', '-2'), ('-4', '2', '2', '-2')]","[69.0, 2.0, 46.0, 16.0]","['Tenor', 'Altus', 'Quintus', 'Quintus', 'Quintus']",FUGA,5,True,0.0,,3
62,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,572.0,"['72/2.0', '73/1.0', '77/1.0', '77/3.0']","['P8', 'P-15', 'P8']","[572.0, 580.0, 628.0, 636.0]","[('-2', '-2', '-2', '4'), ('4', '-2', '-2', '4')]","[8.0, 48.0, 8.0]","['Quintus', 'Cantus', 'Bassus', 'Quintus']",ID,4,True,0.0,,3
63,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,576.0,"['72/3.0', '77/2.0', '81/1.0', '81/2.0']","['P-8', 'P12', 'P-5']","[576.0, 632.0, 676.0, 680.0]","[('5', '-2', '2', '-3'), ('-2', '-2', '2', '-3'), ('-3', '-2', '2', '-3')]","[56.0, 44.0, 4.0]","['Altus', 'Tenor', 'Cantus', 'Altus']",FUGA,4,True,0.0,,2
64,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,580.0,"['73/1.0', '73/3.0']",['P8'],"[580.0, 588.0]","[('2', '-2', '4', '-2'), ('-2', '-2', '4', '-2'), ('5', '-2', '4', '-2'), ('3', '-2', '4', '-2')]",[8.0],"['Quintus', 'Cantus']",FUGA,2,True,0.0,,1
65,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,582.0,"['73/1.5', '77/3.5', '81/2.5', '82/1.0', '82/2.0']","['P-8', 'P12', 'P1', 'm-14']","[582.0, 638.0, 682.0, 688.0, 692.0]","[('2', '2', '-3', '2'), ('5', '2', '-3', '2'), ('4', '2', '-3', '2'), ('-3', '2', '-3', '2'), ('-2', '2', '-3', '2'), ('3', '2', '-3', '2'), ('-4', '2', '-3', '2')]","[56.0, 44.0, 6.0, 4.0]","['Altus', 'Tenor', 'Cantus', 'Cantus', 'Tenor']",FUGA,5,True,0.0,,3
66,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,584.0,"['73/2.0', '78/1.0', '78/2.0', '82/3.0']","['P-8', 'P-5', 'm6']","[584.0, 640.0, 644.0, 696.0]","[('2', '-3', '2', '2'), ('-2', '-3', '2', '2'), ('4', '-3', '2', '2'), ('3', '-3', '2', '2')]","[56.0, 4.0, 52.0]","['Altus', 'Tenor', 'Bassus', 'Tenor']",FUGA,4,True,0.0,,2
67,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,586.0,"['73/2.5', '74/1.5', '76/3.0']","['P8', 'm-6']","[586.0, 594.0, 624.0]","[('2', '4', '-2', '-2'), ('-2', '4', '-2', '-2'), ('-5', '4', '-2', '-2'), ('-3', '4', '-2', '-2')]","[8.0, 30.0]","['Quintus', 'Cantus', 'Quintus']",FUGA,3,True,0.0,,2
68,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,604.0,"['75/1.0', '79/3.5', '80/1.0']","['m-6', 'm6']","[604.0, 662.0, 664.0]","[('2', '-2', '2', '2'), ('-2', '-2', '2', '2'), ('4', '-2', '2', '2'), ('5', '-2', '2', '2')]","[58.0, 2.0]","['Quintus', 'Tenor', 'Quintus']",FUGA,3,True,0.0,,2
69,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,610.0,"['75/2.5', '79/3.0']",['P-5'],"[610.0, 660.0]","[('-2', '2', '-2', '2'), ('2', '2', '-2', '2'), ('-4', '2', '-2', '2'), ('-5', '2', '-2', '2')]",[50.0],"['Altus', 'Quintus']",FUGA,2,True,0.0,,0
70,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,648.0,"['78/3.0', '83/2.0', '88/2.0', '94/1.0', '95/1.0', '97/2.0', '99/3.0']","['m-2', 'd5', 'm-3', 'P5', 'm3', 'P-4']","[648.0, 704.0, 764.0, 832.0, 844.0, 872.0, 900.0]","[('2', '2', '2', '-3'), ('-4', '2', '2', '-3'), ('-2', '2', '2', '-3'), ('-3', '2', '2', '-3'), ('3', '2', '2', '-3'), ('-5', '2', '2', '-3')]","[56.0, 60.0, 68.0, 12.0, 28.0, 28.0]","['Tenor', 'Tenor', 'Quintus', 'Tenor', 'Tenor', 'Altus', 'Altus']",FUGA,7,True,1.0,Tenor,6
71,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,652.0,"['79/1.0', '81/3.5', '84/1.0']","['P12', 'P-8']","[652.0, 686.0, 712.0]","[('-2', '2', '-3', '-2'), ('2', '2', '-3', '-2'), ('3', '2', '-3', '-2')]","[34.0, 26.0]","['Bassus', 'Altus', 'Tenor']",FUGA,3,True,0.0,,2
72,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,658.0,"['79/2.5', '85/1.0']",['P5'],"[658.0, 724.0]","[('2', '-3', '-2', '-2')]",[66.0],"['Bassus', 'Tenor']",FUGA,2,False,0.0,,1
73,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,662.0,"['79/3.5', '80/1.0']",['m6'],"[662.0, 664.0]","[('2', '-2', '2', '2'), ('4', '-2', '2', '2'), ('8', '-2', '2', '2'), ('5', '-2', '2', '2')]",[2.0],"['Tenor', 'Quintus']",FUGA,2,True,0.0,,1
74,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,700.0,"['83/1.0', '87/2.75', '87/3.0', '87/3.75', '88/1.0', '88/1.5', '88/1.75', '90/3.5', '95/3.0']","['M9', 'M-2', 'm-7', 'M-2', 'M2', 'P5', 'M-7', 'P1']","[700.0, 755.0, 756.0, 759.0, 760.0, 762.0, 763.0, 794.0, 852.0]","[('-2', '2', '2', '2'), ('2', '2', '2', '2'), ('-3', '2', '2', '2'), ('3', '2', '2', '2')]","[55.0, 1.0, 3.0, 1.0, 2.0, 1.0, 31.0, 58.0]","['Tenor', 'Cantus', 'Cantus', 'Quintus', 'Quintus', 'Quintus', 'Altus', 'Tenor', 'Quintus']",FUGA,9,True,0.0,,7
75,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,704.0,"['83/2.0', '88/2.0', '94/1.0']","['d5', 'm-3']","[704.0, 764.0, 832.0]","[('2', '2', '2', '-3'), ('3', '2', '2', '-3'), ('8', '2', '2', '-3')]","[60.0, 68.0]","['Tenor', 'Quintus', 'Tenor']",FUGA,3,True,1.0,Bassus,2
76,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,708.0,"['83/3.0', '89/1.0', '90/1.0']","['m17', 'P-18']","[708.0, 772.0, 784.0]","[('-2', '-2', '-2', '4'), ('4', '-2', '-2', '4')]","[64.0, 12.0]","['Bassus', 'Cantus', 'Bassus']",FUGA,3,True,0.0,,2
77,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,722.0,"['84/3.5', '85/1.0', '88/1.0', '91/2.5']","['M-6', 'P12', 'P1']","[722.0, 724.0, 760.0, 802.0]","[('2', '2', '-2', '-2'), ('-2', '2', '-2', '-2'), ('3', '2', '-2', '-2'), ('5', '2', '-2', '-2'), ('-3', '2', '-2', '-2')]","[2.0, 36.0, 42.0]","['Quintus', 'Bassus', 'Cantus', 'Cantus']",FUGA,4,True,0.0,,3
78,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,724.0,"['85/1.0', '85/2.0', '87/1.0', '88/1.5', '88/2.0', '91/3.0', '96/1.0']","['m-7', 'M6', 'm10', 'M2', 'P-4', 'm2']","[724.0, 728.0, 748.0, 762.0, 764.0, 804.0, 856.0]","[('3', '-2', '-2', '-2'), ('4', '-2', '-2', '-2'), ('2', '-2', '-2', '-2'), ('-2', '-2', '-2', '-2'), ('-5', '-2', '-2', '-2'), ('5', '-2', '-2', '-2'), ('-4', '-2', '-2', '-2')]","[4.0, 20.0, 14.0, 2.0, 40.0, 52.0]","['Quintus', 'Bassus', 'Quintus', 'Cantus', 'Cantus', 'Cantus', 'Cantus']",FUGA,7,True,0.0,,5
79,Annibale Padovano,MIssa Ultimi mieie sospiri: Sanctus,736.0,"['86/1.0', '90/3.0', '95/2.0']","['P5', 'm3']","[736.0, 792.0, 848.0]","[('-2', '2', '3', '-2'), ('2', '2', '3', '-2'), ('-3', '2', '3', '-2')]","[56.0, 56.0]","['Quintus', 'Altus', 'Cantus']",PEN,3,True,0.0,,2
